audio_file|text|speaker_name
66173\audio.wav|see to the hand that roofed the sun|indian_male
66195\audio.wav|but they will not that|indian_male
66200\audio.wav|the boys used and was now working to as it|indian_male
66236\audio.wav|the basket ball bound off a shave a pean|indian_male
6624\audio.wav|wallace|indian_male
66366\audio.wav|or the time the martians must have been getting ready|indian_male
66377\audio.wav|these as an italian class it|indian_male
66421\audio.wav|marcia a look farther on in front of eden|indian_male
66446\audio.wav|the son does the toison|indian_male
66448\audio.wav|that's what makes a dramatic|indian_male
66453\audio.wav|but most important few as even able to devote his time|indian_male
66454\audio.wav|even when only one to do is travel|indian_male
66499\audio.wav|the billets daytimes for in past|indian_male
66512\audio.wav|he had seen the shooting star and was persuaded that immediate lay somewhere nebu|indian_male
66559\audio.wav|if i could i did a huron cyclopedia just about the words lucanian|indian_male
66562\audio.wav|you know it is|indian_male
66569\audio.wav|and the tact and indecent|indian_male
6659\audio.wav|no on the granite a trunnion lora bit|indian_male
66638\audio.wav|it's not a better of good against a|indian_male
66639\audio.wav|i getting see etudes|indian_male
66719\audio.wav|i can do that my|indian_male
66815\audio.wav|a monster even joy cookies for generations|indian_male
66879\audio.wav|i hold the power of life and death for every person i take with me|indian_male
66897\audio.wav|varicose cheated of their pain|indian_male
6692\audio.wav|between gross be on for athos how can be loosed|indian_male
66922\audio.wav|i am owing my destiny|indian_male
66923\audio.wav|what were his wife by most the bar as if in due|indian_male
66937\audio.wav|and the lad has been completed but as coniston from his fault the trail as|indian_male
66962\audio.wav|it's too bad that he quickly going to forget my name he to|indian_male
67003\audio.wav|we all of|indian_male
671\audio.wav|sun bonken be averted by applying and screen or bursting in the shadows|indian_male
67115\audio.wav|a one puttee stains|indian_male
67141\audio.wav|there is none and the intimate that nothing|indian_male
67144\audio.wav|this is belong to you|indian_male
67175\audio.wav|every day was there to believe or to make one departure from this world|indian_male
67287\audio.wav|the absolutely knowles and for her to annotations|indian_male
67354\audio.wav|he had seen the susan down under the tired but imitation barnaby|indian_male
67413\audio.wav|it is in a less bitter|indian_male
67531\audio.wav|i rise the bells but i don't think it working|indian_male
67563\audio.wav|under first day he returned with the debate and on the second with two birds|indian_male
67626\audio.wav|caviare is but for meeting me|indian_male
67655\audio.wav|you get ossification|indian_male
67668\audio.wav|the emergency dam came quickly|indian_male
6770\audio.wav|i is entirely bideford the woman to be in a separate of the|indian_male
67701\audio.wav|the noises in|indian_male
67707\audio.wav|her fears and associate in the shape|indian_male
67760\audio.wav|it's up to you|indian_male
67862\audio.wav|it's almost as he feared been near the lattice mask he thought|indian_male
67866\audio.wav|the boy was relieved|indian_male
67870\audio.wav|he oftentimes|indian_male
68\audio.wav|the flock of flaming gold and gracefully on their outward looking legs|indian_male
68075\audio.wav|meanly the omen persisted in latin to sacaton ation|indian_male
68107\audio.wav|a bill continued the current go from the bakers to|indian_male
68112\audio.wav|and also by unhappiness and by and jealousy|indian_male
68122\audio.wav|he was a new money he said|indian_male
68132\audio.wav|the boy one did he believe that his pen has simply become a parted from him by accident|indian_male
68145\audio.wav|in doors times the master work would be in in blear|indian_male
68213\audio.wav|is langcale me|indian_male
68262\audio.wav|and for wise men goes the metals that i or the furthest|indian_male
68266\audio.wav|exactly answered the king|indian_male
68359\audio.wav|i do understand friend|indian_male
68392\audio.wav|or a man into the wind|indian_male
6840\audio.wav|me one|indian_male
68475\audio.wav|he came to understand i totes and pets and to accept it as it was|indian_male
68484\audio.wav|do you know me|indian_male
68498\audio.wav|the article should contain now or ever were the data said can be done lord|indian_male
68581\audio.wav|they made to sit down|indian_male
6864\audio.wav|they were fascinating stories each of them lived out his destiny to the end|indian_male
68666\audio.wav|don't be impatient he better to himself|indian_male
68708\audio.wav|i want to see but said the chief|indian_male
68716\audio.wav|had achieved manlier before gordon|indian_male
68727\audio.wav|is supposed to be a smart gain|indian_male
68857\audio.wav|they wanted to see those|indian_male
68859\audio.wav|and never more aware of a roastin than when in trying to enjoy a snack of notation of sharing|indian_male
68896\audio.wav|a boy rember an old proverb fromage country|indian_male
69018\audio.wav|i want to start that was the boy answered|indian_male
69031\audio.wav|in those days we visited an idea one to little|indian_male
69071\audio.wav|a boy gave an adores me|indian_male
69088\audio.wav|to use|indian_male
6910\audio.wav|as often as behind the door|indian_male
69123\audio.wav|the strangest in satisfied re the answer|indian_male
69217\audio.wav|that's why i played the game of us as|indian_male
69229\audio.wav|as happened like to do but he should not potatoes sheep|indian_male
69281\audio.wav|the boy would certainly resist causing the kind of anxiety for the baker|indian_male
69326\audio.wav|he paused and his eyes were still unfriendly|indian_male
69335\audio.wav|no eusebio avengement|indian_male
6938\audio.wav|it's the emerald tablet said the englishman growled that he might eat something to the boy|indian_male
69474\audio.wav|to indoors a mining|indian_male
695\audio.wav|all love religious care|indian_male
69597\audio.wav|do you know some one here copple illness the boy asked|indian_male
69688\audio.wav|three days more he would be the together|indian_male
69746\audio.wav|there was a full moon and the boy told the englishman the story of his life|indian_male
69751\audio.wav|have lips escondido with paste several into and control lever and was an|indian_male
69756\audio.wav|by the light of their own destruction i saw them startling and calling and there supported on in a|indian_male
69777\audio.wav|i won't say anything|indian_male
69780\audio.wav|yes you before|indian_male
69781\audio.wav|the boy was said as he left her that they|indian_male
69821\audio.wav|i can only tell you what i saw|indian_male
69827\audio.wav|i|indian_male
69847\audio.wav|i i and a very much interested|indian_male
69886\audio.wav|seven door put a hospital to call on professor davis|indian_male
69923\audio.wav|for a beatification in|indian_male
70031\audio.wav|almost everyone he had speaks spanish|indian_male
70154\audio.wav|i you tis caparisoning|indian_male
70237\audio.wav|we have existed since time began|indian_male
70239\audio.wav|he hoped that it would be some one as capable as his previous apprentice|indian_male
70255\audio.wav|there was a murmur from the crowd|indian_male
70262\audio.wav|the valuation should be extended to the detests|indian_male
7038\audio.wav|you was in th enmities a|indian_male
70388\audio.wav|the sorrows of the common voice protect couldn't handle the heavy load|indian_male
70419\audio.wav|you know i did|indian_male
70481\audio.wav|garry's quite coat tie|indian_male
70613\audio.wav|you fight it got|indian_male
70642\audio.wav|the boy was strong and wanted to tell but he was enough for in country|indian_male
70700\audio.wav|the swart during four|indian_male
70733\audio.wav|a doorauni was repeating on his body|indian_male
70789\audio.wav|sergeant|indian_male
70813\audio.wav|mac dog thought the boy|indian_male
7086\audio.wav|he had seen kings and beggars working the desert sands|indian_male
70875\audio.wav|i found a little told of about twenty people settled in the huge hold|indian_male
70880\audio.wav|this is what i wish for|indian_male
70950\audio.wav|so that was it|indian_male
70980\audio.wav|the pope the citing the was rotating on its body|indian_male
71007\audio.wav|the women only on the western|indian_male
7109\audio.wav|they ran to the kitchen at the back of the monastery|indian_male
71225\audio.wav|he then as|indian_male
71243\audio.wav|i love eyes with the fish in the tank|indian_male
71252\audio.wav|we des boyfriend desate job|indian_male
71258\audio.wav|when the sun set the member on the internal their arms to me|indian_male
71269\audio.wav|it's a good face|indian_male
71291\audio.wav|the more of justice be awarded the share|indian_male
71297\audio.wav|your money states or three d|indian_male
71320\audio.wav|do you know what the answer|indian_male
71338\audio.wav|and a boon donation and destiny to do its completion|indian_male
71364\audio.wav|said mister of all she was met|indian_male
71444\audio.wav|i wish you wouldn't|indian_male
71498\audio.wav|it comment on to elaborate is word|indian_male
71528\audio.wav|one senorita to my family|indian_male
7161\audio.wav|in this open|indian_male
